"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
2.74299999999981,0.747093111972411,-0.211920529801325,0.233886718804456,0.393127441497782,-0.45142979216895,-0.807870697742953,0.0660895520666253,0,0,0.0314405138935628,0.0147026434352187,0
2.74399999999981,0.61329996642964,-0.645039216284677,0.233032226616757,0.393310546966575,-0.465346232490005,-0.801899536916243,0.0658328941157964,0,0,0.0324950351269978,0.0146626553863593,0
2.74499999999981,0.655293435468612,-0.6059755241554,0.231933593804001,0.393310546966575,-0.468337046418653,-0.795901336159436,0.0655776689803568,0,0,0.0331043327101689,0.0147726560175238,0
2.74599999999981,0.875026703695792,-0.538590655232398,0.231140136772567,0.393493652435367,-0.452223273415326,-0.789969144820915,0.0654581270157294,0,0,0.0336988785420599,0.0145679855016407,0
2.74699999999981,0.648945585497604,-0.373546555986206,0.229858398491018,0.393493652435367,-0.439039277321696,-0.784185623242909,0.0653718096829765,0,0,0.034168358212859,0.0143530026498982,0
2.74799999999981,0.701681569872127,-0.299813837092196,0.228942871147055,0.393493652435367,-0.440931424909207,-0.778490260493167,0.0651523773093903,0,0,0.0347605607148104,0.0141042373982787,0
2.74899999999981,0.932157353434858,-0.167973876155889,0.228027343803092,0.393615722747896,-0.441663869136631,-0.772843968572848,0.0648333825812584,0,0,0.035429221734279,0.0136528251893992,0
2.74999999999981,0.856959746086001,-0.228034302804651,0.227172851615393,0.393615722747896,-0.451979125339518,-0.767223692117591,0.0645506986636322,0,0,0.0356621257491142,0.0133624256120683,0
2.75099999999981,0.852565080721458,-0.310068056276131,0.22625732427143,0.393737793060424,-0.416882839442122,-0.761561128266153,0.0642920735057841,0,0,0.035828768778163,0.0131037108055129,0
2.75199999999981,0.771996215704825,-0.313486129337443,0.225158691458674,0.39367675790416,-0.412732322153386,-0.755832728243614,0.0641383838885728,0,0,0.0359454707713475,0.0128209669355024,0
2.75399999999981,0.737327188940092,-0.275399029511399,0.223693847708333,0.393859863372953,-0.417859431745354,-0.74433082164603,0.0632391603260557,0,0,0.036402645373966,0.0121084214293008,0
2.75599999999981,0.814966277047029,-0.408703878902554,0.221801757864142,0.394042968841745,-0.400036622211371,-0.732910449097485,0.0624133043852372,0,0,0.035978434391697,0.0116654660659915,0
2.75799999999981,0.834986419263283,-0.390148625141148,0.220153808645009,0.394104003998009,-0.396557512131108,-0.721601167540918,0.0615450639115945,0,0,0.0360463264481626,0.011018262376634,0
2.75999999999981,0.834009826960051,-0.324228644672994,0.218750000050932,0.394287109466802,-0.404736472670675,-0.710506906692799,0.0607471806067537,0,0,0.0357663680530624,0.0104299652283143,0
2.76199999999981,0.695822016052736,-0.367198706015198,0.217041015675534,0.394226074310538,-0.385753959776605,-0.699631465866508,0.0600749285744373,0,0,0.0350147086424464,0.009910778481159,0
2.76399999999981,0.863307596057009,-0.210943937498093,0.215759277393985,0.394226074310538,-0.384594256416517,-0.688888419985166,0.0593090028303738,0,0,0.0347649954709696,0.00917556093019409,0
2.76599999999981,0.834009826960051,-0.275399029511399,0.214355468799909,0.394348144623066,-0.368541520432142,-0.678303670937388,0.0584566625410105,0,0,0.0337944775629892,0.00853749688254145,0
2.76799999999981,0.884304330576495,-0.332041383098849,0.213012695362096,0.394409179779331,-0.348399304177984,-0.667692311385267,0.0574972661711369,0,0,0.0330606705488329,0.00783260410613965,0
2.76999999999981,0.761253700369274,-0.321787163914914,0.211303710986698,0.394287109466802,-0.352916043580432,-0.657197888216835,0.0564588478399955,0,0,0.0322716165357894,0.00726725019080022,0
2.77199999999981,0.788109988708152,-0.313486129337443,0.210083007861414,0.394104003998009,-0.338267159031953,-0.646907165453899,0.0555118850063087,0,0,0.0316402509541495,0.00640691240046445,0
2.77399999999981,0.878933072908719,-0.282723471785638,0.208984375048658,0.394104003998009,-0.325266273995178,-0.63685384710359,0.0543344060877027,0,0,0.0309122953184181,0.00551492627751228,0
2.77599999999981,0.819360942411573,-0.317880794701987,0.207824707079638,0.393859863372953,-0.324045533616138,-0.627014862725784,0.0532514194009827,0,0,0.029828443302014,0.00492696768050179,0
2.77799999999981,0.865260780663472,-0.215338602862636,0.206481933641825,0.393859863372953,-0.302194280831324,-0.617342251928166,0.0521535268103326,0,0,0.0287001632202757,0.00405792560230249,0
