"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
1.9539999999999,0.0351573229163488,-0.45265053254799,0.239257812555707,0.722717285324521,0.00177007354960784,-1.25986240737176,0.000242457194503067,0,0,-0.245204197841528,-0.238236307980915,1
1.9559999999999,0.0419934690389721,-0.466322824793237,0.252075195371191,0.709777832196508,0.00805688650166326,-1.2628604131126,0.000259694234428918,0,0,-0.24215351983832,-0.237139903065379,1
1.9579999999999,0.0268562883388775,-0.4804834131901,0.265197753967996,0.696960449381024,0.00488296151615955,-1.26580995581627,0.000204061209228829,0,0,-0.241937318033256,-0.23592227503553,1
1.95999999999989,0.043946653645436,-0.51661732840968,0.278381347721066,0.685058593909503,0.0169682912686544,-1.268692422605,0.000213962377529826,0,0,-0.240882889355651,-0.234078953590615,1
1.96199999999989,0.0317392498550371,-0.527848139896847,0.291259765692814,0.672424316562811,0.000244148075807978,-1.27154242988457,-3.07511605255975e-005,0,0,-0.239597871573157,-0.23189835749056,1
1.96399999999989,0.0297860652485733,-0.509781182287057,0.304321289133355,0.660034179841176,0.00268562883388775,-1.27437196010268,-7.4683437507653e-006,0,0,-0.238156075422,-0.230589360520694,1
1.96599999999989,0.0209967345194861,-0.493179113132115,0.316894531323783,0.648010254057127,-0.00854518265327921,-1.27718672480543,-3.09214954895324e-006,0,0,-0.236892847162266,-0.228810746097755,1
1.96799999999989,0.00146488845484787,-0.500015259254738,0.32989501960806,0.635803222804284,0.00482192449720756,-1.27999898650474,3.28833934154187e-005,0,0,-0.235457656732575,-0.227309402901665,1
1.96999999999989,0.0170903653065584,-0.501968443861202,0.342468261798487,0.623352050926385,-0.000549333170567949,-1.28282182226465,-3.1263850454942e-005,0,0,-0.234466195664122,-0.225945366495524,1
1.97199999999989,0.0205084383678701,-0.498062074648274,0.355468750082764,0.611572265767393,-0.0010986663411359,-1.28569124066654,-4.43746209801673e-005,0,0,-0.233587087286067,-0.225288025866381,1
1.97299999999989,0.0336924344615009,-0.515640736106449,0.362426757896884,0.604370117328216,-0.00677510910367138,-1.28712527128963,4.7623928520283e-005,0,0,-0.233333635030946,-0.22421879391716,1
1.97399999999989,0.0444349497970519,-0.525894955290384,0.369018554773419,0.598388672014323,-0.00451673940244758,-1.28854863324692,5.40774369409616e-005,0,0,-0.233365889895488,-0.224343837348657,1
1.97499999999989,0.0522476882229072,-0.524918362987152,0.375427246181161,0.592285156387902,-0.00689718314157537,-1.28996374807881,0.000108928801319616,0,0,-0.233721957042173,-0.224853107682266,1
1.97599999999989,0.032715842158269,-0.51661732840968,0.381713867276375,0.586242675917745,-0.00671407208471938,-1.29135903382229,0.000140917369513833,0,0,-0.233462139007531,-0.224142555922522,1
1.97699999999989,0.0561540574358348,-0.509781182287057,0.387268066496418,0.580566406385174,0.00280770287179174,-1.29272985563724,0.000191361954241656,0,0,-0.232885110068419,-0.223538653795051,1
1.97799999999989,0.0566423535874508,-0.495132297738578,0.394531250091859,0.574401855602488,0.00347911008026368,-1.29408019593944,0.000237062710883565,0,0,-0.231433444639891,-0.222524222074115,1
1.97899999999989,0.0307626575518052,-0.488784447767571,0.40106201181213,0.567016601694519,0.011352885525071,-1.29540896382735,0.000198028334097434,0,0,-0.231143074348617,-0.221719510395869,1
1.97999999999989,0.0366222113711966,-0.469252601702933,0.406982421969758,0.562805175912288,0,-1.29671235427843,0.000155674121254844,0,0,-0.231940686627145,-0.222826919393752,1
1.98099999999989,0.0371105075228126,-0.468276009399701,0.415222168065426,0.555236816535526,0.00799584948271126,-1.29800118500261,4.82861440393561e-005,0,0,-0.231231349728617,-0.221747835809908,1
1.98199999999989,0.0346690267647328,-0.461928159428694,0.42034912119162,0.548950195440312,0.00500503555406354,-1.29928734011305,4.52522361316717e-005,0,0,-0.232410433560146,-0.220928019228358,1
1.98299999999989,0.0341807306131169,-0.468764305551317,0.428710937599817,0.541992187626192,0.00158696249275185,-1.30056109824875,-2.63355380046703e-005,0,0,-0.232666708688041,-0.222412317667061,1
1.98399999999989,0.0307626575518052,-0.48292489394818,0.433776855569747,0.536254882937357,0.000610370189519944,-1.30182776539686,-6.77117309176202e-005,0,0,-0.233030242300308,-0.223136260368473,1
1.98499999999989,0.04345835749382,-0.494155705435347,0.441467285259037,0.530273437623464,-0.0150151066621906,-1.30308693437076,-7.71012224229415e-005,0,0,-0.233299375771539,-0.223215310555165,1
1.98599999999989,0.0253913998840297,-0.512222663045137,0.447326660260401,0.524230957153307,-0.00775170140690329,-1.30433897954934,-7.75044809107666e-005,0,0,-0.232800932275996,-0.222208027683837,1
1.98699999999989,0.0302743614001892,-0.528336436048463,0.455017089949692,0.517944336058093,0.00225836970122379,-1.30558042575364,5.64579799485027e-005,0,0,-0.233179784237492,-0.221580500822443,1
1.98799999999989,0.0288094729453414,-0.526871547593616,0.460449218857207,0.513122558713221,-0.00823999755851924,-1.30680574320795,0.000119556044265491,0,0,-0.233562110398829,-0.221348090397684,1
