"time{s}","TurningAngularVel\system\BodyAngle\plot{rad}","TurningAngularVel\system\BodyAngularVel\plot{rad/s}","TurningAngularVel\system\MotorLAngle\plot","TurningAngularVel\system\BodyX\input","TurningAngularVel\system\BodyY\input","TurningAngularVel\system\TurningAngle\input","TurningAngularVel\system\BodyAngle\input{rad}","TurningAngularVel\system\BodyZ\input","TurningAngularVel\system\MotorRAngle\plot","TurningAngularVel\system\WheelMass\state","TurningAngularVel\system\WheelMass1\state"
1.59,3.3919901829739e-09,4.37548901182834e-08,-3.75448950152012,8.75640858685721e-11,0.13272,-1.16008700206114,3.3919901829739e-09,1.37824056049567e-10,-3.75448948459361,0.0707966899442528,-0.0707966883437166
1.591,3.43611508240631e-09,4.41248994281685e-08,-3.76702671370822,8.82258995393227e-11,0.13272,-1.16396083279488,3.43611508240631e-09,1.39360035452606e-10,-3.76702669658551,0.0709104723855509,-0.0709104707766423
1.592,3.48055578621596e-09,4.44407038087562e-08,-3.77958403917741,8.88782055252383e-11,0.13272,-1.16784087826321,3.48055578621596e-09,1.40890259508904e-10,-3.7795840218583,0.0710242331056554,-0.0710242314911132
1.593,3.52546076640153e-09,4.49049801998328e-08,-3.79216147408902,8.95254995963084e-11,0.13272,-1.17172713727989,3.52546076640153e-09,1.42425236043895e-10,-3.79216145657179,0.0711379721136042,-0.0711379704863834
1.594,3.57048279598389e-09,4.50220296415239e-08,-3.80475901460262,9.01568664791524e-11,0.13272,-1.17561960865871,3.57048279598389e-09,1.43938871815379e-10,-3.80475899688925,0.0712516894015762,-0.0712516877785649
1.595,3.61648745398501e-09,4.60046583672809e-08,-3.81737665688474,9.07987456818532e-11,0.13272,-1.17951829121389,3.61648745398501e-09,1.4549475653939e-10,-3.81737663896813,0.0713653850029924,-0.0713653833425255
1.596,3.66137344056188e-09,4.48859874147335e-08,-3.83001439708714,9.13870513829482e-11,0.13272,-1.18342318375974,3.66137344056188e-09,1.46936723202033e-10,-3.83001437898218,0.0714790588503751,-0.0714790572540299
1.597,3.71029774281461e-09,4.89243021406682e-08,-3.84267223140034,9.20770589798285e-11,0.13272,-1.18733428511091,3.71029774281461e-09,1.48647072698558e-10,-3.84267221306806,0.0715927111230819,-0.0715927093420073
1.598,3.75066086774938e-09,4.03631255729607e-08,-3.85535015592238,9.24925584354334e-11,0.13272,-1.19125159408209,3.75066086774938e-09,1.49688705498269e-10,-3.85535013745609,0.0717063413966144,-0.0717063400392393
1.599,3.7913279373195e-09,4.06670685981921e-08,-3.86804816686792,9.28991881301055e-11,0.13272,-1.19517510948567,3.7913279373195e-09,1.50719861032315e-10,-3.86804814824416,0.0718199501434485,-0.0718199487818591
1.6,3.83259991763106e-09,4.12719799737084e-08,-3.88076626040201,9.33056494863154e-11,0.13272,-1.19910483013959,3.83259991763106e-09,1.51762577033956e-10,-3.88076624161621,0.0719335372606569,-0.0719335358804342
1.6,3.83259991763106e-09,4.12719799737084e-08,-3.88076626040201,9.33056494863154e-11,0.13272,-1.19910483013959,3.83259991763106e-09,1.51762577033956e-10,-3.88076624161621,0.0719335372606569,-0.0719335358804342
1.601,3.87375523659512e-09,4.11553189690505e-08,-3.89350443268648,9.36909246085433e-11,0.13272,-1.20304075485939,3.87375523659512e-09,1.52762554595064e-10,-3.89350441374335,0.0720471026778534,-0.0720471013139481
1.602,3.91531398515029e-09,4.15587485551654e-08,-3.90626267989195,9.40700320090097e-11,0.13272,-1.20698288246075,3.91531398515029e-09,1.53758206848734e-10,-3.90626266078925,0.07216064642915,-0.0721606450565649
1.603,3.95727861625303e-09,4.19646310992202e-08,-3.91904099818563,9.44429305913331e-11,0.13272,-1.21093121175959,3.95727861625303e-09,1.54749302422149e-10,-3.91904097892254,0.0722741685061881,-0.0722741671249197
1.604,3.99965809564103e-09,4.23794793823223e-08,-3.93183938373611,9.48097617836452e-11,0.13272,-1.2148857415721,3.99965809564103e-09,1.55736094297764e-10,-3.93183936431201,0.0723876689132614,-0.0723876675229929
1.605,4.0424456281721e-09,4.27875325322969e-08,-3.94465783271276,9.51702274633031e-11,0.13272,-1.21884647071467,4.0424456281721e-09,1.56717648412111e-10,-3.94465781312698,0.0725011476541251,-0.0725011462553026
1.606,4.08567309384033e-09,4.32274656465711e-08,-3.95749634128584,9.55250943210619e-11,0.13272,-1.22281339800391,4.08567309384033e-09,1.5769593212666e-10,-3.95749632153742,0.0726146047338482,-0.0726146033250513
1.607,4.12927791123716e-09,4.36048173229596e-08,-3.97035490562585,9.58725527160934e-11,0.13272,-1.22678652225665,4.12927791123716e-09,1.58665795749856e-10,-3.97035488571453,0.0727280401542846,-0.0727280387386544
1.608,4.17342874695792e-09,4.41508355738917e-08,-3.98323352190519,9.62170314433694e-11,0.13272,-1.23076584228995,4.17342874695792e-09,1.59639529206414e-10,-3.98323350182897,0.0728414539251503,-0.0728414524946648
1.609,4.21772868278199e-09,4.42999358576744e-08,-3.99613218629419,9.65478704302144e-11,0.13272,-1.23475135692115,4.21772868278199e-09,1.60586695628342e-10,-3.99613216605526,0.0729548460369248,-0.0729548446108695
1.61,4.26316459647384e-09,4.54359133161447e-08,-4.00905089497082,9.68909076093886e-11,0.13272,-1.23874306496775,4.26316459647384e-09,1.61581525215191e-10,-4.00905087456124,0.0730682165271447,-0.0730682150579973
1.61,4.26316459647384e-09,4.54359133161447e-08,-4.00905089497082,9.68909076093886e-11,0.13272,-1.23874306496775,4.26316459647384e-09,1.61581525215191e-10,-4.00905087456124,0.0730682165271447,-0.0730682150579973
1.611,4.30733823055512e-09,4.4173635341583e-08,-4.02198964409643,9.718371833837e-11,0.13272,-1.24274096524737,4.30733823055512e-09,1.62441834544062e-10,-4.02198962353332,0.0731815653182246,-0.0731815639218972
1.612,4.35613282101571e-09,4.87945935183002e-08,-4.03494842987647,9.75772945101244e-11,0.13272,-1.24674505657818,4.35613282101571e-09,1.63613580556971e-10,-4.03494840911487,0.0732948926142093,-0.0732948910067866
1.613,4.39517202929301e-09,3.90392114875944e-08,-4.04792724841035,9.77066908378918e-11,0.13272,-1.25075533777832,4.39517202929301e-09,1.64003966749522e-10,-4.04792722755699,0.0734081979301643,-0.0734081968058601
1.614,4.43670519591801e-09,4.15331724508162e-08,-4.06092609605912,9.78830049631917e-11,0.13272,-1.25477180769642,4.43670519591801e-09,1.64543283361996e-10,-4.06092607504632,0.0735214824667462,-0.0735214812342565
1.615,4.47371636166157e-09,3.70111677653658e-08,-4.07394496883245,9.79324657422706e-11,0.13272,-1.25879446512089,4.47371636166157e-09,1.64696619876241e-10,-4.07394494773078,0.0736347446554141,-0.0736347436535776
1.616,4.52338378451796e-09,4.96674243971952e-08,-4.08698386300759,9.82751544929961e-11,0.13272,-1.26282330887054,4.52338378451796e-09,1.65773971572569e-10,-4.08698384168785,0.0737479856381574,-0.073747984037723
1.617,4.56951488617696e-09,4.6131103992948e-08,-4.10004277476236,9.85152901988314e-11,0.13272,-1.2668583377986,4.56951488617696e-09,1.66539449952101e-10,-4.1000427533166,0.0738612052368205,-0.0738612038197171
1.618,4.61453496585325e-09,4.5020080172788e-08,-4.11312170017663,9.87125707323975e-11,0.13272,-1.27089955067531,4.61453496585325e-09,1.67177483488278e-10,-4.11312167857714,0.0739744023833445,-0.073974401032599
1.619,4.66391588525148e-09,4.93809202581246e-08,-4.12622063548084,9.89957512646684e-11,0.13272,-1.27494694633523,4.66391588525148e-09,1.68106581701263e-10,-4.12622061369529,0.0740875783287104,-0.0740875767802709
1.62,4.71546825018078e-09,5.1552366640754e-08,-4.13933957678964,9.93118695313805e-11,0.13272,-1.27900052358339,4.71546825018078e-09,1.69158966977208e-10,-4.13933955482175,0.0742007323471882,-0.0742007307069054
1.62,4.71546825018078e-09,5.1552366640754e-08,-4.13933957678964,9.93118695313805e-11,0.13272,-1.27900052358339,4.71546825018078e-09,1.69158966977208e-10,-4.13933955482175,0.0742007323471882,-0.0742007307069054
1.621,4.76338621757427e-09,4.79179657216575e-08,-4.15247852031729,9.95277695673289e-11,0.13272,-1.28306028125451,4.76338621757427e-09,1.69888473226872e-10,-4.15247849820008,0.0743138648954835,-0.0743138634438038
1.622,4.82189124441753e-09,5.85050273373724e-08,-4.16563746231529,9.99647882097395e-11,0.13272,-1.28712621816879,4.82189124441753e-09,1.71387543659468e-10,-4.16563743994185,0.0744269761912304,-0.0744269742416865
1.623,4.85621036829333e-09,3.43191298866882e-08,-4.17881639878362,9.98478146893335e-11,0.13272,-1.29119833314674,4.85621036829333e-09,1.70980067394772e-10,-4.17881637641239,0.07454006505583,-0.0745400642873956
1.624,4.88703380457445e-09,3.08234007472214e-08,-4.19201532607771,9.96431471848764e-11,0.13272,-1.29527662500905,4.88703380457445e-09,1.70256411011677e-10,-4.192015303623,0.0746531328323277,-0.074653132246127
1.625,4.92815131502556e-09,4.11174997310755e-08,-4.20523424036403,9.96496298069108e-11,0.13272,-1.2993610925766,4.92815131502556e-09,1.70279733501022e-10,-4.20523421777504,0.0747661793582468,-0.0747661782885975
1.626,4.96828933846881e-09,4.01380307694294e-08,-4.21847313786818,9.96224229158669e-11,0.13272,-1.30345173470007,4.96828933846881e-09,1.70180287911719e-10,-4.21847311520385,0.0748792045746504,-0.0748792035659664
1.627,5.01259364839827e-09,4.43043059961374e-08,-4.23173201473809,9.96696223282792e-11,0.13272,-1.30754855017122,5.01259364839827e-09,1.70355434788939e-10,-4.2317319919408,0.0749922077979812,-0.074992206601942
1.628,5.048490705531e-09,3.58970553986015e-08,-4.24501086708475,9.95308009358639e-11,0.13272,-1.3116515378117,5.048490705531e-09,1.69831762001851e-10,-4.24501084424705,0.0751051891466542,-0.075105188370423
1.629,5.08181970639868e-09,3.33289994452308e-08,-4.25830969115025,9.93295964943501e-11,0.13272,-1.3157606964432,5.08181970639868e-09,1.69060133350868e-10,-4.25830966825458,0.0752181490692914,-0.0752181484310306
1.63,5.11409768986238e-09,3.22779824435184e-08,-4.27162848314319,9.90982085780955e-11,0.13272,-1.31987602489986,5.11409768986238e-09,1.6815745402393e-10,-4.27162846020782,0.0753310876864684,-0.0753310871130173
1.63,5.11409768986238e-09,3.22779824435184e-08,-4.27162848314319,9.90982085780955e-11,0.13272,-1.31987602489986,5.11409768986238e-09,1.6815745402393e-10,-4.27162846020782,0.0753310876864684,-0.0753310871130173
1.631,5.15077034561511e-09,3.66726550361461e-08,-4.28496723923918,9.89442030605839e-11,0.13272,-1.32399752199188,5.15077034561511e-09,1.67546175230085e-10,-4.28496721622976,0.075444004655523,-0.0754440038840563
1.632,5.17852757820835e-09,2.77572152347438e-08,-4.29832595556105,9.86088827462061e-11,0.13272,-1.32812518654172,5.17852757820835e-09,1.66191586441498e-10,-4.29832593257589,0.0755568997486211,-0.0755568994218414
1.633,5.20815960580456e-09,2.96320231573755e-08,-4.31170462846967,9.83025380467034e-11,0.13272,-1.33225901740086,5.20815960580456e-09,1.64931898820209e-10,-4.31170460545083,0.0756697740775967,-0.0756697736746139
1.634,5.23506256590729e-09,2.69029591614823e-08,-4.32510325400794,9.79387301937621e-11,0.13272,-1.33639901336342,5.23506256590729e-09,1.63408317900857e-10,-4.32510323100687,0.0757826262230443,-0.0757826259662098
1.635,5.26091601719309e-09,2.5853448942086e-08,-4.33852182835352,9.75502598035153e-11,0.13272,-1.34054517323992,5.26091601719309e-09,1.61751128468131e-10,-4.33852180536681,0.0758954566351127,-0.0758954564434027
1.636,5.2912142155549e-09,3.02981978910095e-08,-4.35196034775473,9.72368702646884e-11,0.13272,-1.34469749586637,5.2912142155549e-09,1.60388769364506e-10,-4.35196032474825,0.0760082658732664,-0.0760082654814933
1.637,5.3247573898431e-09,3.35431742086436e-08,-4.3654188083897,9.69748888407904e-11,0.13272,-1.3488559800664,5.3247573898431e-09,1.59227738895925e-10,-4.36541878535851,0.0761210535483759,-0.0761210530145604
1.638,5.35226101239625e-09,2.75036160816251e-08,-4.37889720642027,9.66018509637081e-11,0.13272,-1.35302062466379,5.35226101239625e-09,1.5754193461858e-10,-4.37889718342261,0.0762338194693907,-0.0762338192418772
1.639,5.37958337779745e-09,2.73223734064978e-08,-4.39239553815509,9.62215563379722e-11,0.13272,-1.35719142850486,5.37958337779745e-09,1.55788830954408e-10,-4.39239551516421,0.0763465644131903,-0.0763465642092032
1.64,5.40926883175443e-09,2.96854532932267e-08,-4.40591379970674,9.58769348398351e-11,0.13272,-1.36136839039165,5.40926883175443e-09,1.54167429102181e-10,-4.40591377671643,0.0764592874894132,-0.0764592871861902
1.64,5.40926883175443e-09,2.96854532932267e-08,-4.40591379970674,9.58769348398351e-11,0.13272,-1.36136839039165,5.40926883175443e-09,1.54167429102181e-10,-4.40591377671643,0.0764592874894132,-0.0764592871861902
1.641,5.4351030991575e-09,2.58342681899334e-08,-4.41945198724514,9.54653586530354e-11,0.13272,-1.36555150914867,5.4351030991575e-09,1.52190354827649e-10,-4.41945196430073,0.0765719888979799,-0.0765719887956231
1.642,5.47229908906865e-09,3.71959635542843e-08,-4.4330100970463,9.52331115068089e-11,0.13272,-1.36974078360057,5.47229908906865e-09,1.51050866449747e-10,-4.43301007403361,0.0766846691602494,-0.0766846685243654
1.643,5.5127861567704e-09,4.04870648125979e-08,-4.44658812523654,9.50466791806967e-11,0.13272,-1.37393621257238,5.5127861567704e-09,1.50115920618877e-10,-4.44658810218302,0.076797327718246,-0.0767973269386104
1.644,5.54718751245254e-09,3.44013591901128e-08,-4.46018606800472,9.47603735598427e-11,0.13272,-1.37813779488919,5.54718751245254e-09,1.48648246884637e-10,-4.46018604495545,0.0769099645445549,-0.0769099640739877
1.645,5.57893140968564e-09,3.17438964504916e-08,-4.47380392157471,9.44300799156759e-11,0.13272,-1.38234552937645,5.57893140968564e-09,1.469164867876e-10,-4.47380389852443,0.0770225799524099,-0.0770225796254764
1.646,5.60966710504174e-09,3.07356967650488e-08,-4.48744168217733,9.40822193149338e-11,0.13272,-1.38655941487229,5.60966710504174e-09,1.45049842582393e-10,-4.48744165913866,0.0771351741323343,-0.0771351738694873
1.647,5.64487108451948e-09,3.52039887344018e-08,-4.50109934599521,9.37964247570608e-11,0.13272,-1.39077945019001,5.64487108451948e-09,1.43479447930424e-10,-4.50109932293405,0.0772477467220663,-0.07724774625899
1.648,5.67115733370437e-09,2.62862487788988e-08,-4.5147769091626,9.33826077965996e-11,0.13272,-1.39500563415565,5.67115733370437e-09,1.41149669980471e-10,-4.51477688617794,0.0773602974997507,-0.0773602974828103
1.649,5.72128498699923e-09,5.01277434816719e-08,-4.52847436805315,9.32951207219433e-11,0.13272,-1.39923796559553,5.72128498699923e-09,1.40644834094019e-10,-4.52847434489966,0.0774728275834328,-0.0774728264311114
1.65,5.7767701407453e-09,5.54851562011915e-08,-4.54219171871115,9.32718996532998e-11,0.13272,-1.40347644333621,5.7767701407453e-09,1.40506892501904e-10,-4.5421916954591,0.0775853357401565,-0.0775853343450546
1.65,5.7767701407453e-09,5.54851562011915e-08,-4.54219171871115,9.32718996532998e-11,0.13272,-1.40347644333621,5.7767701407453e-09,1.40506892501904e-10,-4.5421916954591,0.0775853357401565,-0.0775853343450546
1.651,5.82120715540679e-09,4.44370127103446e-08,-4.55592895733906,9.30962169034412e-11,0.13272,-1.40772106620436,5.82120715540679e-09,1.39439090827481e-10,-4.55592893405932,0.0776978220242194,-0.0776978211785444
1.652,5.86398260408529e-09,4.2775450922976e-08,-4.56968608019502,9.28948681331472e-11,0.13272,-1.41197183302699,5.86398260408529e-09,1.38182263765779e-10,-4.56968605684971,0.0778102870623662,-0.077810286313037
1.653,5.9059598501875e-09,4.19772455770536e-08,-4.5834630834814,9.26801288849517e-11,0.13272,-1.41622874264039,5.9059598501875e-09,1.3680410602674e-10,-4.58346306009569,0.0779227308208406,-0.0779227301262861
1.654,5.95199622540923e-09,4.60363726087883e-08,-4.59725996340208,9.25112149694994e-11,0.13272,-1.42049179386289,5.95199622540923e-09,1.35688788641914e-10,-4.59725993994407,0.078035153064334,-0.0780351521901621
1.655,6.00034965972888e-09,4.83534341631371e-08,-4.61107671618958,9.23655165038828e-11,0.13272,-1.4247609855354,6.00034965972888e-09,1.34698117490953e-10,-4.6110766926605,0.0781475540499925,-0.078147553080447
1.656,6.04517383327419e-09,4.48241698008139e-08,-4.62491333799066,9.21757127703531e-11,0.13272,-1.42903631647243,6.04517383327419e-09,1.33368166054048e-10,-4.62491331442472,0.0782599331939073,-0.0782599324113802
1.657,6.10078816243483e-09,5.56143321132896e-08,-4.63876982508365,9.21018494986195e-11,0.13272,-1.43331778550213,6.10078816243483e-09,1.3283434407556e-10,-4.63876980137271,0.0783722912314476,-0.0783722899447339
1.658,6.15520831240643e-09,5.44201562194575e-08,-4.65264617368896,9.20095803833022e-11,0.13272,-1.43760539148309,6.15520831240643e-09,1.32145453144469e-10,-4.65264614989667,0.0784846280877128,-0.078484626875585
1.659,6.20901942992343e-09,5.38111172569305e-08,-4.66654237998243,9.19061206786e-11,0.13272,-1.44189913322107,6.20901942992343e-09,1.3134730014064e-10,-4.6665423560904,0.0785969430964,-0.0785969419307568
1.66,6.26653390605209e-09,5.75144734801772e-08,-4.68045844015402,9.18353173140368e-11,0.13272,-1.44619900953724,6.26653390605209e-09,1.30782006290811e-10,-4.68045841613364,0.0787092366311851,-0.0787092353039781
1.66,6.26653390605209e-09,5.75144734801772e-08,-4.68045844015402,9.18353173140368e-11,0.13272,-1.44619900953724,6.26653390605209e-09,1.30782006290811e-10,-4.68045841613364,0.0787092366311851,-0.0787092353039781
1.661,6.317221598224e-09,5.06876999024172e-08,-4.69439435036085,9.16938789004784e-11,0.13272,-1.45050501926062,6.317221598224e-09,1.29611834251772e-10,-4.69439432628949,0.0788215084760882,-0.078821507495864
1.662,6.36533146998144e-09,4.8109870217257e-08,-4.70835010685724,9.15263239011438e-11,0.13272,-1.45481716122038,6.36533146998144e-09,1.28173835746548e-10,-4.70835008272555,0.0789337589919878,-0.0789337581537302
1.663,6.42201786114913e-09,5.66863928833923e-08,-4.72232570588355,9.14345325659793e-11,0.13272,-1.45913543424591,6.42201786114913e-09,1.27355256140732e-10,-4.72232568162452,0.0790459883496652,-0.0790459871149833
1.664,6.48270559703201e-09,6.06877372580963e-08,-4.73632114361416,9.1373833559008e-11,0.13272,-1.46345983716688,6.48270559703201e-09,1.26791679507428e-10,-4.73632111923628,0.0791581961734841,-0.0791581947634446
1.665,6.53591454793751e-09,5.32089498748517e-08,-4.75033641623359,9.1247346463497e-11,0.13272,-1.46779036881317,6.53591454793751e-09,1.25568002639334e-10,-4.7503363918027,0.0792703823008579,-0.0792703812698829
1.666,6.59009152633324e-09,5.41769772086098e-08,-4.76437152009382,9.11273978641478e-11,0.13272,-1.47212702804082,6.59009152633324e-09,1.24356548077592e-10,-4.76437149556695,0.0793825476915496,-0.0793825466319621
1.667,6.6442498753114e-09,5.41583492749791e-08,-4.77842645129268,9.10064504944385e-11,0.13272,-1.47646981365416,6.6442498753114e-09,1.23078126986818e-10,-4.77842642669205,0.0794946911726161,-0.0794946901322005
1.668,6.70082281513717e-09,5.65729412826632e-08,-4.79250120606631,9.09025301565287e-11,0.13272,-1.48081872448379,6.70082281513717e-09,1.21926302770243e-10,-4.79250118137256,0.0796068133053641,-0.079606812166797
1.669,6.75387751218302e-09,5.30546980833837e-08,-4.80659578059927,9.07738551541666e-11,0.13272,-1.48517375936042,6.75387751218302e-09,1.20427122191341e-10,-4.80659575585541,0.0797189138919276,-0.0797189129417985
1.67,6.80609201629649e-09,5.22145032618291e-08,-4.82071017108344,9.06408134655885e-11,0.13272,-1.48953491709945,6.80609201629649e-09,1.18793693868467e-10,-4.82071014628104,0.0798309928580331,-0.079830991967184
1.67,6.80609201629649e-09,5.22145032618291e-08,-4.82071017108344,9.06408134655885e-11,0.13272,-1.48953491709945,6.80609201629649e-09,1.18793693868467e-10,-4.82071014628104,0.0798309928580331,-0.079830991967184
1.671,6.86278932572409e-09,5.66973045155724e-08,-4.83484437379799,9.05373286062146e-11,0.13272,-1.49390219654766,6.86278932572409e-09,1.17450577058893e-10,-4.8348443489058,0.079943050844115,-0.0799430497556997
1.672,6.91096660019846e-09,4.81772676097828e-08,-4.84899838489762,9.03853554884514e-11,0.13272,-1.49827559653652,6.91096660019846e-09,1.15358569992245e-10,-4.84899836001134,0.0800550871256128,-0.0800550864675554
1.673,6.95684737031121e-09,4.58807678753521e-08,-4.86317220065905,9.02253316841676e-11,0.13272,-1.50265511589772,6.95684737031121e-09,1.13014239452414e-10,-4.86317217575864,0.0801671021707503,-0.0801671016426907
